user_id,tweet_id,tweet_text,class,tweet_text_clean
user0426,6c983fc37e23,"Poco más que decir... supera tus excusas y fortalece tu voluntad. Si tienes un objetivo, no te conviertas en tu enemigo. Vamos a por ello!! 
....
...
#backtohuman #health  #fit #naturaleza #crossfit addict #entrenamiento  #workout  #cardio …",control,decir superar excusa fortalecer voluntad si objetivo convierta enemigo ir él addict
user0427,26bf6646a94a,4 días y menos de 1000 calorías  diarias.,anorexia,día menos caloría diario
user0428,33354b830c47,"Llevo 26 horas de ayuno.

#Thinspo",anorexia,llevar horas ayuno
user0429,84975fec41cf,Segundo día de ayuno completado,anorexia,segundo día ayuno completado
user0430,43f10e61b926,"#bajardepeso  Orégano: propiedades, beneficios y su uso en la cocina",control,orégano propiedad beneficio uso cocín
user0431,9fefaa822e19,"Prueba nuestra #pizzacarbonara con salsa carbonara, mozzarella, cebolla fresca, bacon, champiñones y extra de mozzarella... mmm... 
.
.
.
#valdemoro #pizzaday #pizzatime #pizza #food #foodie #foodieaddicts  #pizzeria #pizzaadomicilio #carbonara #pizzeriacarlosvaldemoro",control,prueba salso carbonara mozzarella cebollo fresco bacon champiñón extra mozzarella mmm
user0432,2079fcb3af18,Mi desayuno  de hoy: Yogur griego natural con kiwi y galletas de cacao (de @lamesa_gourmet) y avena.,control,desayuno hoy yogur griego natural kiwi galleta cacao lamesagourmet avén
user0433,5e3627f69850,"MOLLEJA a la PLANCHA para BAJAR la PANZA y Acelerar la Reducción de GRASA
Mira el video completo https://youtu.be/nTykiEZe9dc  

#adelgazar #alimentacionsana #cocinasaludable #comerbien #comersano #comidafitness  #comidasaludable #comidasana #dietasana #paleodiet #proteina",control,mollejo plancha bajar panzar acelerar reducción grasa mira video completo
user0434,323ca8a500d3,"GYM
Todo por llegar a la perfeccion

 #misamigas",anorexia,gym llegar perfeccion
user0435,3b9bdcac4e90,"Lo haces y punto. 
#ayuno   #thinspo",anorexia,hacer punto
user0436,ac040d24dc61,Una vez caes en los brazos de Ana y Mía siempre las llevarás contigo. La clave está en no permitir que ellas controlen tu vida. Es difícil pero no imposible. #Ana #Mia  #StayStrong #Keepfighting,anorexia,vez caes brazo án siempre llevarás contigo clave permitir controlar vida difícil imposible
user0437,60af8d0d9ef0,"Comer y vomitar ""Quería comerlo todo, probar todo lo que en meses me había negado  #AnorexiayBulimia #TCA …http://anorexiabulimiayotrosdesordenes.blogspot.mx/2015/08/comer-y-vomitar.html …",anorexia,comer vomitar querer comer él probar mes negado
user0438,44e5c66e7c9f,"El cuerpo que busca  devora proteínas, el cerebro es pura proteína.  se comen literalmente tu cerebro. ¿Es eso perfección?",control,cuerpo buscar devora proteína cerebro puro proteína comen literalmente cerebro perfección
user0439,5426ca623ca7,"Mi más sincera enhorabuena a @nutri_rivers por su iniciativa .
Según he podido saber, hoy a las 12pm habrá conseguido su objetivo: todos los españoles saldremos de Matrix y comeremos comida real mientras suenan las 12 campanadas.
Ya puede retirarse tranquilo.",control,sincero enhorabuena nutririvers iniciativa según podido saber hoy pm conseguir objetivo español salir matrix comerer comida real mientras sonar campanada poder retirar él tranquilo
user0440,18e72d1332e0,No me he pesado pero juro que en un mes volveré a ser el Juan de 57 kilos de antes   vuelvan a mi Porfa,anorexia,pesado juro mes volver ser juan kilo volver porfa
user0441,764499ff1e24,La felicidad es darte cuenta del tiempo que llevas sin acordarte de esta enfermedad #Anorexia #Thinspo  http://ow.ly/UFQzF,anorexia,felicidad darte contar tiempo lleva acordartir enfermedad
user0442,7a0d0d6c9b12,"¿Quieres una comida ligera? Este platillo es ideal para ti. 
Disfruta de una deliciosa ensalada solo en Parcela 70.  
Conoce nuestro menú: https://www.parcela70.com/es/#menu_section …      
 #ComidaGourmet #Restaurant #Restaurante #RestauranteMexicano",control,quier comida ligero platillo ideal disfruta deliciós ensalado solo parcela conocer menú
user0443,4a0848b5375d,"Debo tener cara de ultraprocesado porque me han echado del grupo de FB de @nutri_rivers (Realfood). He intentado publicar enlace a la app. Al ver que no lo aceptaban, les he pedido explicaciones. Y en su lugar he recibido la expulsión del grupo.  ing",control,deber tener cara ultraprocesado echado grupo fb nutririvers realfood intentado publicar enlace app ver aceptar pedido explicación lugar recibido expulsión grupo ing
user0444,6c951b19172c,"Creo que el que no lo sufre no sabe de lo que se trata, no es tan sencillo como parece",anorexia,creer sufrir saber tratar tanto sencillo parecer
user0445,e93a19c447f1,tengo hambre pero no las puedo refrudar ahora,anorexia,hambre poder refrudar ahora
user0446,8e059f030535,me siento mal de nuevo porque me siento cada día más gorda y no paro de comer ya fue  #mejoresamigas,anorexia,sentir mal nuevo siento cada día gordo paro comer
user0447,3abeaba1dcff,"comí demasiado, enséñenme a vomitar",anorexia,comí demasiado enséñenmar vomitar
user0448,940ca30a1733,"Solo quieres un cuerpo bonito, que te miren con otros ojos y reconozcan tu tipo.
 #sad #cat #suicide",anorexia,solo quieres cuerpo bonito mirar ojo reconocer tipo
user0449,9f24679bc2df,"Todas las que tenemos un TCA 
Amamos la comida
Lo que odiamos es nuestro desgraciado cuerpo",anorexia,todo tca amamo comida odiar desgraciado cuerpo
user0450,590b3e4df71f,"Otro día más que se vuelve a repetir cuando me miro al espejo. 
Otro día más que no he vuelto a sonreír por este horrible tormento.",anorexia,día volver repetir mirar espejo día volver sonreír horrible tormento
user0451,926bb5b82331,lavense los dientes mucho para que no les den ganas de comer y aparte no sean puercas no mamen  #tip #anatips #anamia,anorexia,lavense diente dar gana comer aparte puerco mamen
user0452,c86984e1aae1,"Inspiración princesas, no abandonéis :)  #ana #mia #thinspo #thinspiration Porque no puedo ser como ellas? en vez de ser una gorda",anorexia,inspiración princesa abandonéi poder ser vez ser gordo
user0453,9cc97a9c7790,"RT @ActivateCadiz: Todavía piensas que comer sano es aburrido? Hoy para comer, una deliciosa berenjena a la parmesana!!  ing   #vidasana #habitosaludables #cadiz #sindietas #perderpeso",control,rt activatecadiz todavía piensa comer sano aburrido hoy comer deliciós berenjena parmesán ing
user0454,33037e5a479e,"Sin darse la cabeza contra la pared uno no crece! Lo importante es aprender y seguir!

#mcm #wcw #fitfam #fitspo  #transformationtuesday #quote #quotes #inspiring… https://www.instagram.com/matiascamiletti/p/BvVSKZPlMwv/?utm_source=ig_twitter_share&igshid=1tj287161eztr …",control,dar él cabeza pared crecer importante aprender seguir
user0455,0f056b103eab,"las tallas de la ropa 
g=gorda
m=me mato de ambre por bajar  
ch=chingada madre no me entra",anorexia,talla ropa ggordo mme matar ambre bajar chchingado madre entrar
user0456,1744de8e4ef9,El  ya no sabe cómo ganar adeptos,control,saber cómo ganar adepto
user0457,bc175640ffd3,"Querida #princess. Sé que en el fondo querés dejar a . ¿Te digo algo? 30% lo logra. Sos fuerte y hermosa, y Jesús puede ayudarte.",anorexia,querido saber fondo querés dejar digo lograr sos fuerte hermoso jesús poder ayudarte
user0458,80d9f2050e4d,"Las chicas bonitas no comen. 
#Thinspiration  #DontEat",anorexia,chica bonito comar
user0459,86d3eb6df4b4,"Me di un atracón con chipa y torta de ricota, por suerte mia me ayudó #ana #mia #anorexia #bulimia  #proana #promia #ed #tca",anorexia,di atracón chipar torta ricota suerte mio ayudar
user0460,a6fa00a839fc,"Sexto día completo, los días han sido tan duros pero sigo en pie y no me rendiré.
#RexyBill",anorexia,sexto día completo día ser tanto duro seguir pie rendiré
user0461,d9b53d7fe0de,"¿Qué tal va el viernes? Por aquí de lujo, mirar...
.
.
hamburguesa de cerdo.
arroz basmati con tomate.

#arrozbasmati #tomatefrito #hamburguesa #viernes #comidasana … https://www.instagram.com/p/BtV-icMB38M/?utm_source=ig_twitter_share&igshid=r55re4weurhp …",control,tal ir viernes aquí lujo mirar hamburguesa cerdo arroz basmati tomate
user0462,cf0f527a8227,"Macarrones integrales con queso, cebolla, huevo, tomate y atún. Un clásico que siempre triunfa.
.
.
.
#pasta #macarrones #integral #queso #atún #huevo #cebolla  er  #sunday #domingo #simplementemicocina #blog #blogger #enfami… https://ift.tt/2Hm6p62",control,macarrón integral queso cebollo huevo tomate atún clásico siempre triunfar er
user0463,2d21d4ba1cd3,"Yogur griego y fresas 
Buenas noches en peace! 
.
.
.
#fruitlover #fruit #ensaladadefrutas #mágia #instamagic #postre  er #postresaludable #instafood #instafruit… https://www.instagram.com/p/BvCtmgjF_MZ/?utm_source=ig_twitter_share&igshid=8mty4o6z52g7 …",control,yogur griego fresa buena noche peacir er
user0464,da929aa345b9,"@DaBrunette quisieras, ya subí de nuevo esos pinches 5 kilos que baje hace una semana  necesito",anorexia,dabrunette quisiera subí nuevo pinches kilo baje hacer semana necesitar
user0465,28beaa8d571e,"Cero comida, puro líquido",anorexia,cero comida puro líquido
user0466,ac80b7898466,"Para que los hombros no sufran cuando nadas hay que seguir una serie de parámetros. La rotación del cuerpo es importante para facilitar la postura sin necesidad de hacer movimientos algo rígidos, lo que conduce a lesiones
 #ejercicio #natacion #tip",control,hombro sufrar nada seguir serie parámetro rotación cuerpo importante facilitar postura necesidad hacer movimiento rígido conducir lesión
user0467,6b4e420fd2e1,"Odio mi vida, doy asco! #thinspiration #thinspo  #ana",anorexia,odio vida dar asco
user0468,9d210e98c131,"Ustedes saben que? 

Llevo 2 horas tratando d comer... la comida no va ni a mitad y ya estoy jarta...

Cuántas libras rebajé? es pa saber si ya puedo usar los hashtags #fit  y todo eso",control,tú saber llevar hora tratar d comer comida ir mitad jartar cuántos libra rebajé pa saber si poder usar hashtag
user0469,a400815f5779,"Estoy en contra de . Si quieres ser perfecta come equilibrado, hay otras formas. Siendo como ellas te vuelves imperfecta e idiota.",anorexia,si quier ser perfecto comar equilibrado forma ser vuelve imperfecto idioto
user0470,8593760ac6f3,La desinformación estética va más  allá.  siguen siendo tendencia con el objetivo de enfermizar. #TCA #psicologia #barcelona,control,desinformación estético ir allá seguir ser tendencia objetivo enfermizar
user0471,2ca6996d59cf,"Lista para iniciar el dia xD ok falta para ir al cole <|3

Será volver a la cinta
Vientre plano voy por ti",anorexia,listar iniciar dia xd ok faltar ir co él volver cinta vientre plano ir
user0472,085cce5abc29,"jajajaja 
Por eso ya soy del club de  #CuerpoDePelota",anorexia,jajajaja club
user0473,bca2bc701a4c,"CONCLUSIÓN
Si el objetivo es la #salud:
 lo más cercano al 100%

Si es aumento constante de #hipertrofia:
Contar calorías e introducir,estratégicamente, ultraprocesados https://www.youtube.com/watch?v=jt1DBSbxHiM …
Discrepo que la 1ª solo cree cuerpo #fofisano
#Gimnasio #EnForma @angel7real",control,conclusión si objetivo cercano si aumento constante contar caloría introducirestratégicamente ultraprocesado discrepar ª solo creer cuerpo angelreal
user0474,b5b0ddccb700,"Garbanzos salteados con champiñones y huevo.
Rápido y sencillo   er  ing https://ift.tt/2xUBWWX",control,garbanzo salteado champiñón huevo rápido sencillo er ing
user0475,ef7ac58013d0,Por favor omitan mis ojeras  addict #legday #fitgirl girl #fitlife #gym #gimnasio #pierna #abs https://www.instagram.com/p/BvE6KNIlwLN/?utm_source=ig_twitter_share&igshid=1fz1r2lsyrcxn …,control,favor omitar ojera addict girl
user0476,935ae5e90647,"Comer de taper es sinónimo de saludable, fácil y económico 
.
.
Hoy: patata , tortilla  y brócoli  
.
.
#nutricionista #dietista #taper #instafood #instaeat   #comidasana #saludable",control,comer taper sinónimo saludable fácil económico hoy patato tortilla brócoli
user0477,88645e255144,"Sintetiza los aminoácidos, nos ayuda a tratar las lesiones, beneficia el flujo sanguíneo y favorece el desarrollo muscular.
.
.
#energia #pro #beastmode #gym #aesthetics  #sports… https://www.instagram.com/p/BvO1e5kD5wR/?utm_source=ig_twitter_share&igshid=8c7z9l3pq5kv …",control,sintetizar aminoácido ayuda tratar lesión beneficiar flujo sanguíneo favorecer desarrollo muscular
user0478,f23ab4468cf1,"Mi vida es una mierda literal 
#SoloVomita  #princesasenproceso #queascomedoy !!",anorexia,vida mierdo literal
user0479,059bb5b411a7,"Unas d mis Frases de vida ""un poco menos q ayer"" 》peso《》comida《》ganas de vivir《 etc....  #dieta #streme",anorexia,uno d frase vida menos q ayer peso comida gana vivir etc
user0480,b2a9a745c191,"Ya está la mesa puesta. 
#sundayfood #domingosencasa #behappy",control,mesa puesto
user0481,5d455e4e4844,Me acaban de decir en el grupo de ing que las sardinas en aceite de oliva y caballa que son ultraprocesado yo ya me bajo de la vida,control,acabar decir grupo ing sardinas aceite olivo caballa ultraprocesado bajo vida
user0482,654f529d7ca7,"Con éste frío.....¿nos apetece una sopita caliente?.
Os dejo en IGTV el vídeo de cómo he preparado mi sopa de verduras , cúrcuma jengibre y tofu.
Pasaros por allí comentarme que os ha parecido.
.
.
.
.
#comida  #comidasana #food #foodporn #veg… http://bit.ly/2GbPjXO",control,este frío apetecer sopitar caliente dejo igtv vídeo cómo preparar sopa verdura cúrcuma jengibre tofu pasaro allí comentar yo parecido
user0483,2f6ef168dee8,Sera que detrás de todas esas cuentas  les sirviera como para haber bajado de peso o siguen igual de gordas  Vía @RbRebek,anorexia,sera detrás todo cuenta sirviero haber bajar peso seguir igual gorda vío rbrebek
user0484,d3e5a2017b0f,#bajardepeso  Corre más y mejor: cinco ejercicios de entrenamiento funcional que no pueden faltarte si eres runner,control,correr mejor cinco ejercicio entrenamiento funcional poder faltarte si runner
user0485,20604767f68e,"Nada si no hay que hacer ponga a #caminar despeje su mente aclare sus #ideas 

 #gym motivation life addict trainer lifestyle goals… https://www.instagram.com/p/BvFEOD3iJPR/?utm_source=ig_twitter_share&igshid=1wqnoecpm638s …",control,si hacer ponga despeje mente aclare motivation lifir addict trainer lifestyle goals
user0486,b8800fc029dd,"Y yo gritare ""Al fin soy feliz""  # #soledad #suicida #Depresion #cortes #autoleciones #mifelicidad #alfin",anorexia,gritare fin feliz
user0487,ccdc1b079e69,Nunca voy a estar conforme conmigo misma,anorexia,nunca ir conforme conmigo mismo
user0488,e05a495adce3,"Si, duele el tener hambre. Pero duele mas ser gorda.",anorexia,si doler tener hambre doler mas ser gordo
user0489,0cdf994a8920,Hasta que mí orgullo alcance el punto máximo. Hasta qué mis huesos se noten. Hasta que mí cabeza sea más grande que mí cuerpo entero. Hasta llegar a ser nada. Hasta morir  #Depresion #killme #hastaloshuesos,anorexia,orgullo alcance punto máximo hueso notar cabeza grande cuerpo entero llegar ser morir
user0490,0387e1a9b2cf,"Todavía no sabes que comer hoy...
pues deja que te ayude; te propongo de primero esta rica ENSALADA DE PIMIENTOS ASADOS... 
RECETA > http://cocineraymadre.com/2016/12/12/ensalada-de-pimientos-asados/ …
#recetas #ensalada #pimientos #comida #menú #FelizJueves  #pimientos",control,todavía saber comer hoy pues dejar ayude proponer primero rico ensalado pimiento asado receta
