class,tweet_id,tweet_text_clean,word2vec_0,word2vec_1,word2vec_2,word2vec_3,word2vec_4,word2vec_5,word2vec_6,word2vec_7,word2vec_8,word2vec_9,word2vec_10,word2vec_11,word2vec_12,word2vec_13,word2vec_14,word2vec_15,word2vec_16,word2vec_17,word2vec_18,word2vec_19,word2vec_20,word2vec_21,word2vec_22,word2vec_23,word2vec_24,word2vec_25,word2vec_26,word2vec_27,word2vec_28,word2vec_29,word2vec_30,word2vec_31,word2vec_32,word2vec_33,word2vec_34,word2vec_35,word2vec_36,word2vec_37,word2vec_38,word2vec_39,word2vec_40,word2vec_41,word2vec_42,word2vec_43,word2vec_44,word2vec_45,word2vec_46,word2vec_47,word2vec_48,word2vec_49
anorexia,4ff88b66c8fc,avec dolor necesari,-0.67045146,-0.2495631,-0.4439921,-0.49849594,-0.006770233,-0.090459965,0.4814386,1.1647491,-0.19910975,0.012711783,0.030954143,-0.77915287,0.62555337,0.40415218,-0.27514043,0.021459619,-0.5059096,0.48602763,-0.6692257,-1.1958976,-0.2739118,0.5300135,0.50372046,0.037255835,-0.25473592,-0.17927854,-0.6410594,-0.33041248,-1.4345933,0.02912925,0.37513256,-0.6260424,0.6146588,-0.050806865,-0.95384926,-0.4934069,0.07550294,0.3622631,-0.083823614,-0.17220652,1.2533494,-0.52844656,-0.39893833,-0.37468687,0.61743015,0.8074455,1.0174285,-1.357233,-0.44630447,0.5484733
anorexia,881d44a90377,necesit conviv gent compart mism ide gent pas trag com tan antoj c,-1.0260112,0.16704065,-0.22945715,-0.37422413,0.44133168,-0.5807512,0.23804289,0.84970343,-0.34330446,-0.6285582,0.45241827,-0.188177,0.75865614,0.7203755,-0.3303002,-0.14317441,0.04325521,-0.27135798,-1.2983279,-0.6004153,0.3397676,0.22984625,0.66979533,0.042246424,-0.0030832153,0.471121,0.4097652,-0.03860357,-0.57704616,0.5482781,-0.2643795,0.22631913,-0.6411281,0.12616816,0.36571443,0.25900656,0.36964273,0.064607754,-0.011393125,-0.17292064,0.78516877,-0.008513023,0.46148485,0.02475387,0.77471554,-0.30890888,-0.31581214,-0.7425893,0.20564996,-0.014644942
control,941d937fa322,mov dias promov habit salud si interes pod echar ojo digitaliz pod aplic colegi cas anim niñ com punt dia consegu,-0.48311302,-0.1939859,-0.19092274,0.526015,0.041956298,0.029856965,0.612663,1.0033909,-1.0050074,-0.25998068,0.43226233,-0.008923498,0.09802528,-0.0007119633,-1.012913,-0.14414239,0.4382319,0.49231556,-0.45488286,-0.092290655,-0.12580349,0.5902432,0.78577185,0.30479768,-0.01270218,0.6849366,0.49132502,0.07606584,-0.49177375,0.1345659,-0.25633144,-0.27017522,0.16651316,0.35874653,-0.6019248,0.3493498,0.39331704,-0.43193868,0.29648176,-0.23925526,1.0036796,-0.111072905,0.23410676,-0.3026857,0.3334766,-0.26086414,-0.34697106,-0.35127297,0.28013307,-0.20134887
control,2bad3f7990d7,mir espej sient dolor mir reflej fuerz esfuerz derrot romp limit super mied lleg alto,-0.66793746,-0.36576077,-0.8474738,-0.113924,0.24113728,0.13136744,0.41149962,0.8956874,-0.00204617,-0.95050514,0.2420364,-0.71306676,0.09308033,0.6111583,-0.67058283,0.7403367,0.32798952,0.27062163,-0.7251193,-0.9887837,0.071508,0.061783355,0.19904284,0.20865728,-0.12352185,0.29676953,-0.68044764,-0.5339314,-0.7424397,0.40872556,-0.2551464,-0.25886875,-0.41724005,0.15162633,-0.15553325,0.18023781,0.21130762,0.44110534,-0.15348144,-0.23411994,1.5520604,-0.5040251,0.11825022,0.44989365,0.4619948,0.3283432,0.26902115,-0.9533948,0.030031681,0.3673916
control,59af14c5ad28,wok verdur poll repet conmig f c i l r p i d r i c complej indic mejor sencill indic peor,-0.24309565,-0.5264646,-0.23810835,-0.13861069,0.5783465,-1.2848252,-0.09976358,0.8620008,-0.83304805,-0.75088334,0.14667255,-0.85144514,0.60973936,0.28950444,0.3449712,-0.19624695,0.42147076,-0.19943629,-1.1319524,0.16152243,0.27416122,0.50704026,0.5847679,0.015887428,0.4100933,-0.93077147,0.88675517,-0.44005594,-0.6262195,0.21575473,-0.0010796338,-0.08352871,-0.39738476,0.040608406,0.1481987,0.8476402,0.42730102,0.09794154,-0.17860541,-0.17928058,0.53976566,0.07881921,0.783589,0.658534,0.70187974,0.45127118,-0.48359773,-0.8968147,0.27208272,0.59538287
anorexia,778bf3084e55,baj kg sig serv,-1.0593362,0.89608705,0.14549759,0.23476198,-0.33088848,-1.0030398,0.46692926,0.5185584,0.05764871,-0.16377477,-0.0929849,-1.126733,0.544123,0.837958,-0.56931627,0.37506637,-0.14797457,0.51038677,-1.202615,-0.20468366,0.2501164,0.18829164,0.45459753,0.30418855,-0.19773628,0.45335928,-0.30518115,-0.29807904,-0.5962865,-0.17939684,1.0490994,-0.3318239,0.4484138,-0.42505872,0.3691399,0.97110087,1.1544259,-0.053584047,-0.17611164,-0.36543834,1.137898,-0.61228776,0.11553892,0.08166343,0.58849984,0.01038475,0.32157537,-0.36109585,1.0606652,-0.19496633
anorexia,3793da8a1e92,dais asco pur dur enaltec movimient val cos favor,-0.24261284,-0.97350854,-0.2592521,-0.23755129,0.33672687,1.020131,0.5946301,1.0579662,-0.45991004,0.27635145,-0.11226591,-0.4464054,0.14236742,0.13762794,-0.09412181,0.19187972,0.6095617,-0.24446273,-0.1181516,-0.08055748,-0.06423582,0.889045,0.39477772,-0.6483463,0.31803036,0.040884644,-0.8054213,0.032701056,-0.6444075,0.20063631,0.6283217,-0.16344546,0.09247807,-0.30037493,-0.19592184,0.5118762,0.39631024,-0.43831888,0.16419554,-1.0886248,0.31304523,0.2317242,-0.0026043786,-0.20050673,0.8208185,0.016806893,0.12889247,-1.3557326,0.3588629,-0.31220114
anorexia,6319fe4f53ed,hoy levant boc sec primer noch hor fin estan salv,0.516339,0.009717738,-0.61079514,-0.11907597,0.027920252,-0.3706437,-0.06140517,0.49450245,-0.45587367,-0.49565834,-0.77183706,-0.6489676,0.7179231,0.35516724,-0.3860914,0.21051455,0.53344274,-0.22295809,-0.9152278,0.018607333,-0.36771864,0.5134699,0.083061114,-0.74247265,0.028286178,0.5648375,-0.21335678,0.0781676,-0.9922819,-0.2542311,0.51591605,-0.18498227,-0.8000759,0.6766814,-0.062288098,1.0239242,0.7211304,0.25332958,-0.7245272,-0.3902014,0.50185555,-0.18130484,-0.7523308,-0.49134964,0.7189194,-0.14009175,-0.54509497,0.05836459,0.3319913,0.20358905
anorexia,bbc24cc68542,mañan ayun parcial voy segu hac ayun parcial pod logr ayun complet,0.29436132,0.49025765,-0.6992187,0.34597114,0.04624526,-0.44597498,0.6947801,0.53639966,-0.15720372,-0.30312774,-0.039210085,-0.8808735,0.28649214,0.14541262,-0.14020531,-0.22783746,0.292049,0.77754426,-1.1313654,-0.23430939,0.67379975,0.9604679,0.33243096,0.25858516,0.1894205,0.43255463,0.41778395,0.0386281,-0.64103174,0.13969658,-0.26747477,-0.8937283,-0.16864264,-0.05634589,-0.4771311,0.90899247,0.6255649,0.029625112,0.18010879,-0.18524563,1.2316049,-0.08856702,-0.3926512,-0.037088383,0.58155125,-0.15516074,-0.5950758,-0.554681,0.40624666,-0.11249455
anorexia,3b25732ba504,odi se hac,-0.53097576,-0.033187147,-1.2809219,0.22537078,0.17453484,-0.48624098,1.0835413,0.5872193,0.16808827,0.05111891,0.19605047,-0.68213964,0.3614571,0.1795954,0.16368067,0.8397754,0.2418096,0.13455541,-1.0193156,-0.41059265,-0.1244631,0.89664954,1.0340142,-0.20502794,-0.54571337,0.18476863,0.45546636,0.019032473,-0.014978838,-0.4820399,0.6715591,-0.2441444,-0.024419913,-0.5782404,-0.7374193,-0.13644478,0.54530853,-0.12842111,0.16907233,-0.6741696,0.62461317,0.14192148,0.030038917,-0.14555906,0.55572516,0.41028967,-0.3682923,-0.44137666,-0.01891622,0.29211867
anorexia,9db26fc6a018,entren ahi sub diari tips tb baj casi k dias,-0.15662494,-0.2869458,0.19891438,0.0828317,-0.20361838,-0.9524239,0.8196659,0.38047987,-0.24111918,0.0756369,-0.6544512,-1.1652267,0.5874177,0.51428664,-1.0912284,-0.60221744,0.22295061,-0.013725129,-0.6186727,-0.20898089,-0.13621803,0.3784838,0.70047206,0.4933409,-0.13904655,0.17404756,-0.053285837,0.5142273,-0.15719496,-0.068769835,0.6299844,-0.44037056,0.4786808,0.15647689,-0.26845324,0.5157917,0.9956926,-0.46941155,0.060462784,-0.044105403,1.1162074,-0.5636584,-0.05421909,-0.0076423227,0.5049108,-0.12298195,-0.23891225,-0.7405838,0.32711738,-0.36887178
anorexia,c948998caf6e,pes actual pes ideal,0.19465731,0.4896268,0.39575943,0.31374195,-0.20654404,-1.1474645,0.19128233,0.3182401,-0.58719206,-0.19736664,-0.39007038,-0.74880403,0.09839551,0.58431345,-1.0926087,0.64907324,0.23724282,0.23876128,-0.3399629,0.20661922,0.19301504,0.29649222,0.36872455,0.44455472,-0.029579148,0.37980217,-0.8125633,0.41784418,-0.27600953,-0.018600449,-0.089760676,0.4090806,0.3856455,-0.4285847,-0.29221505,0.40734482,1.0398976,-0.013373444,-0.1925796,-0.2821188,0.9073689,-0.6297393,0.5754101,0.0841556,1.2144915,-0.096129544,0.45237842,-0.06937383,1.1276922,0.07838379
anorexia,3219725fb528,princes rie quem calor,0.064267695,0.5388816,0.11542728,0.6912462,-0.17417477,-1.004462,0.67440355,0.9711949,-0.23783927,0.034105875,-0.36721992,-0.65389574,0.98915553,-0.48539126,-0.596005,0.80798864,0.25080973,0.35603222,-0.863497,-1.3011829,0.046735458,0.35125086,0.2473147,-0.5107295,0.53974783,-0.35045743,0.44341165,0.8057379,-0.8498384,0.39135742,0.30878827,-0.30783966,0.37065652,0.0074528307,-0.5357915,0.28809404,0.88326454,0.41103274,-0.36631837,-0.51886475,0.5364825,-0.50843716,-0.63395005,-0.06804564,0.6835088,-0.5356442,-0.6247117,-0.38772923,-0.193268,0.01841658
anorexia,7215dc07fae3,trabaj quier,-0.32325742,-0.40965566,-0.22018722,-0.5477692,0.35857475,-0.8366451,0.19237071,0.273484,-0.61550534,-0.22248852,0.36095348,-1.0897495,0.32628447,-0.03698186,-0.19798927,-0.036410276,0.62139285,0.6470534,0.4843993,-0.15765086,-0.05291216,0.5702801,0.7163106,-0.20486557,-0.33109242,-0.18588746,0.04977432,0.2869836,-0.8407013,0.37517017,0.24990645,0.21691176,-0.62670785,-0.6345253,-0.25159258,-0.033804774,-0.46152556,-0.49557853,0.40758762,-0.823612,0.54346657,-0.5690044,-0.7478709,-0.10985796,1.4174912,0.06939393,-0.3950336,-0.24892385,0.4501384,-0.07111577
anorexia,fbcf970a1970,pes anorexi hoy voy ir pes esper hab baj pdmi altur,0.2058525,0.6145912,0.33535025,-0.5689779,-0.044827186,-0.7582063,0.24347886,0.3223275,-0.4206169,-0.08448073,-0.39135274,-1.1741487,-0.1494403,0.61231655,-0.563905,0.23442498,0.1573019,0.44559538,-0.6453636,-0.06860842,0.10458448,0.54853314,0.2986269,-0.01586424,-0.020943224,0.55253613,0.058743265,0.17070507,-0.2995211,0.529705,0.263614,0.30754513,0.044530403,0.022059755,-0.17101613,0.59519583,0.9130795,-0.012922004,0.10277329,-0.38407364,1.290078,-0.03989549,0.11211824,-0.4330722,0.72108847,0.17644921,0.18544418,-0.46860877,0.39470518,-0.08716895
anorexia,02694e31c8af,chicl agu cigarr com uñas men com maldit adiccion,0.016355472,-0.27538586,-0.02056999,-0.38608098,0.057767347,-0.20007169,0.5125924,0.41286224,0.21557255,-0.8115453,0.027311148,-0.68220097,0.33923846,0.5631906,-0.5133606,0.088727385,0.45569623,0.22470647,-1.0506493,0.093443476,0.38045916,0.06826641,0.71029943,-0.14729738,0.012214749,0.19678293,0.2781128,-0.28800562,-0.6545969,-0.094782025,-0.26891392,0.06491656,0.74903286,-0.10936156,-0.25993955,0.1865599,0.7832945,-0.5945098,-0.34783116,-0.88896686,0.5556338,0.19628657,-0.11086756,0.33590645,0.5748733,-0.26195252,-0.63750964,0.29352295,0.55555356,0.26770294
anorexia,7.89E+13,si voy mor men esper mor delg,0.19367114,0.5328326,-0.07765988,-0.20495303,0.1996007,0.17892979,0.8716876,0.54330206,-0.26959294,-0.8046437,-0.04471358,-0.96639776,0.40522978,0.7395469,-0.35471874,-0.32173628,0.08388336,0.6897457,-0.12429903,-0.14351983,0.4936414,0.24673112,0.37915492,-0.29314622,0.25410426,0.24984479,0.359651,0.4235215,-1.0565941,1.1581446,-0.17750308,0.30284473,0.32476005,0.3088412,-0.9473519,0.6861528,0.7491947,0.038433123,0.102358244,-0.8967266,0.9906026,-0.06452231,0.58473265,-0.28794643,0.81188613,0.46475324,-0.3740882,-0.21163142,0.11317284,-0.00950184
anorexia,219e0a1b0e60,vid transcurr cont calori dia,-0.39361274,-0.43436664,0.1706351,0.32005188,-0.33577734,-0.5676197,0.21621363,0.47796482,-0.70952237,-0.282193,-0.56341285,-0.5900189,0.13620865,0.15506926,-0.8698475,0.104419254,0.20532632,-0.38226792,-0.8607216,-0.009700681,0.09851004,0.59856904,-0.1479516,-0.703443,0.103054404,-0.08195764,0.17127599,0.123243414,-0.84313697,0.4638722,-0.32293263,-0.28591397,-0.30703333,-0.5523801,-0.73092043,0.06433894,0.6489585,0.4214093,0.18532959,0.14016685,0.51187897,0.20014584,-0.256571,-0.44610816,0.7420394,0.24439435,0.007824024,-0.6747666,0.134907,0.50685185
anorexia,a531f3b3d9d1,dad circunst inici ayun agu mism tard,-0.45425636,0.46492454,-0.49914747,0.16368592,0.7574563,-0.26709396,1.1338346,0.6778759,-0.17142725,-0.88981885,-0.23275457,-0.60498005,0.09067708,0.43915233,-0.28271458,-0.016008826,0.5315218,-0.101569034,-1.1706827,-0.26536304,0.42430967,0.5138488,0.2792537,-0.023603344,0.33801332,0.2753398,0.13830172,-0.022310274,-0.5802609,0.664261,0.0489753,-0.001970172,-0.14413695,0.016481655,0.49123043,1.0338455,0.7859424,0.07090605,-0.32816908,-0.32609057,0.75653535,-0.022322578,-0.67444366,-0.25021857,0.15021451,-0.19782746,-0.94266254,-0.55367666,0.5268734,0.37931794
control,b22b24df3598,fin seman sid sedentari diet salud pon facil ayud consegu rutin san solicit prueb entren gratuit centr san ciud aqu,-0.6136178,-0.14057688,0.5618763,0.30287367,-0.4572305,-0.3395049,0.83871955,0.7460369,-0.7746063,0.027842153,0.014984844,-0.26800153,0.76587033,0.40348426,-0.67230207,-0.1962322,0.5635733,0.21715872,-0.8404347,-0.13757212,0.15068111,-0.25106847,0.62983465,0.116867304,0.30856374,1.0592502,0.042747896,-0.19409995,-0.25903088,-0.07112991,0.23784168,-0.38828748,-0.496058,0.36826965,0.1126166,0.6188165,0.18537399,-0.54687643,-0.19499747,-0.3080293,0.6220377,-0.5778514,0.024874544,-0.538786,0.6090797,-0.48825097,-0.42358088,-0.58493006,0.5273179,-0.061729215
anorexia,e23dd6bf2dc2,lagrim ojos silenci vomit pen vomit tristez principi,-0.09419975,0.15482125,-0.14541885,-0.34021896,0.4779813,0.03793837,-0.097767435,0.91942215,-0.8973134,-0.6599322,0.23765382,-0.77115285,0.10004566,-0.033076666,-0.080743656,0.301599,-0.085630454,-0.011359964,-0.6470794,-0.37234646,0.21909088,0.123319775,1.5496503,-0.2936245,-0.57370305,0.55214405,-0.5325077,0.71808565,-1.0309312,-0.29057586,0.59934694,0.24761415,-0.22653493,0.36007994,-0.15496507,-0.24935152,1.1589644,0.34616414,0.005464278,-0.7618,0.11343844,0.48279762,-0.40983498,0.70147115,0.35114616,0.120674565,-0.4787912,0.22651717,0.6872969,0.048353657
control,5d30140bfc79,hoy tra man carl lentej estof verdur pintac da calorcit sol ver plat ing,-0.42633575,-0.6954306,0.04002056,-0.14456998,-0.4009786,-0.046597797,1.121921,0.5055299,-0.49374434,-0.49195656,-0.695308,-0.4694998,0.3784519,0.25905162,-0.48142442,0.079609826,0.81439126,0.08069158,-0.6916038,-0.12783942,0.18815686,0.3637384,0.5231767,-0.411146,0.20587298,-0.3145644,-0.58069,0.17797755,-0.8373638,0.14109044,0.5639852,0.017981175,-0.17994516,-0.04883658,0.7786994,0.8786411,0.21886761,-0.39409223,-0.011423349,-0.91783416,0.19178541,-0.14636756,-0.07235585,0.30685568,0.6759066,0.07786543,0.10986565,0.08669789,0.65829355,-0.29301462
control,7a08bd988c2b,sentadill split propi cuerp trabaj rosy,-0.17694378,-0.59136254,-0.20961581,0.10055835,0.20535298,-0.7220309,-0.082328685,0.3361843,-0.9455475,-0.5892655,0.052729655,-1.4501277,0.12325299,-0.20399378,-0.65882194,-0.12108925,0.25267807,0.2994701,0.44012356,-0.119156875,-0.54326826,0.8208656,0.5406695,-0.1213504,-0.18158948,0.13923568,-0.66503114,-0.22985007,-0.7447569,0.04187587,0.1004257,0.5050722,-0.09742501,-0.35400435,-0.5373251,0.11477351,-0.37168917,0.067745976,0.3005884,-0.3952813,0.6821601,-0.47581264,0.08660382,0.19270144,1.5835718,-0.20603627,-0.1921662,-0.27852955,-0.009431238,-0.22209013
anorexia,2ebe05f4c8b0,vid drog unic maner dej suicid,-0.23275615,-0.6856784,-0.30996215,-0.5551743,-0.23488538,-0.8308862,0.31590417,-0.0022023406,-0.4122279,0.0056599625,0.13445611,-0.42917308,0.7447369,0.49435127,-1.0659162,0.108066194,0.19753535,0.11483067,0.21920204,-0.46828398,0.053945422,0.5232694,0.77615905,-0.6148279,0.09738484,0.36329103,-0.20418747,-0.062581785,-0.27693406,0.017088806,-0.045667347,0.37670898,-0.44356728,-0.18186241,-0.7624077,0.08691827,0.33963272,0.060581207,-0.14643605,-0.68356866,0.57682866,0.3414127,0.42452312,-0.022777507,0.8064697,0.15908794,-0.1763695,-0.68855214,0.4251767,-0.77560073
anorexia,3e1abcfa1fb9,cad vez sient estomag apret duel se avec asust,-0.473924,0.14267558,-0.909137,-0.35838845,0.24055678,-0.2686504,0.73595124,0.5128513,0.037499923,-0.17307623,0.081483364,-0.4708041,0.7974699,0.48411286,-0.295975,0.93786496,-0.08141683,0.39788735,-1.199284,-0.70157367,0.21774082,0.32654878,0.9182525,-0.30430815,-0.05008562,0.24608268,-0.2702755,-0.48882177,-1.1103902,-0.6548218,-0.35327712,-0.35674608,0.11242129,-0.018139329,-1.0155886,-0.25791106,0.6413648,0.49291977,0.034042332,-0.2689501,0.63712853,-0.2606542,0.18992104,0.13350676,0.48595428,0.14974388,0.2334374,-0.48483726,0.03273408,0.5302429
control,08daeeab7276,natill lacte harin refin artificial pued cremos aterciopeladapart arroz integral granomermel alcalinad curs navideñ seman pas,-0.22142148,-0.32085186,-0.034153923,-0.40525013,0.25332814,0.16995372,-0.2073956,0.73751944,-0.5104018,-0.12994982,0.082018256,-0.81986314,0.761935,-0.08272636,-0.5316222,-0.38468176,1.0694815,-0.11297124,-0.5453938,-0.19071236,-0.21215357,0.77526325,0.95697486,-0.31348366,0.11096853,-0.095058426,0.32967865,-0.38068086,-0.32134476,-0.2595629,0.5632349,0.14479169,-0.8490153,0.52071625,0.1637031,1.1371131,0.17166457,-0.4366204,0.10979292,-0.7961178,0.62361515,-0.18048121,-0.026253264,0.0476145,0.010086276,0.48121014,-0.3862031,-0.0019378392,-0.16542783,0.007823562
anorexia,471f420b8afd,alivi pod despert ver pes baj ayer suficient nunc,-0.050967574,-0.2976998,-0.54705113,-0.7307203,-0.3301804,-0.9647861,0.251723,0.7705661,-0.30283567,-0.33384842,-0.4047351,-0.5148301,-0.007217715,0.58002615,-0.98725957,0.4392286,0.26215756,0.6860689,-0.49550942,-0.19821377,0.26374584,0.4395153,0.55364543,-0.028567301,0.082105055,0.44565856,0.22427694,0.4187881,-0.6291316,-0.11371604,0.17187211,-0.56186783,0.46163028,-0.16677815,-0.16848111,0.72112155,0.9240768,-0.5956328,0.0021728808,0.017861502,0.9553055,0.04504323,0.16323322,-0.19325566,0.4326882,-0.371019,0.24498717,-0.5715661,0.45149434,0.5233185
control,b8e14a6d1173,dias razon entren sab satisfaccion hab super mism preci,-0.43660074,0.40491804,-0.27518916,-0.5051262,0.008646205,-0.87162966,1.3823775,0.45207563,-0.5788622,-0.8025777,0.2158573,-0.6372869,0.03653437,0.5051668,-0.6364997,0.05506302,-0.01676476,-0.020067675,-0.9229359,-0.49006116,0.21210204,0.47156584,0.06396178,0.36345002,0.21770959,0.42895123,-0.2663212,-0.09079253,-0.3180212,-0.013228238,0.39742047,-0.08797003,-0.4917294,-0.16871633,0.27081516,0.22677183,0.3070444,0.32563728,0.029645367,-0.20331126,0.713105,-0.55142236,0.45894533,-0.23691978,0.5749293,-0.1513949,0.17915894,-0.6303878,0.2004633,-0.4332466
control,c2a2934be5c7,mejor q motiv niñ com san prioriz pq com biensient bien punt cad dia super col meriend salud cas gust,-0.3324998,-0.43039244,-0.040970314,0.0775918,0.15056004,-0.12246056,0.982275,1.0162938,-0.79824793,-0.35631558,0.12547943,-0.35191995,0.30734545,0.56937784,-0.6583884,0.4364457,0.44796094,0.19816986,-0.72567594,0.21752234,-0.023279449,0.22055697,0.5542155,-0.017953824,-0.025878375,0.74334615,0.58282363,-0.14656043,-0.4232277,0.1349979,-0.52151537,-0.14480019,-0.37236792,0.21088691,-0.33044633,-0.016981238,0.49494934,0.22725415,0.13015512,-0.09127351,0.8684347,-0.07304509,0.25812888,-0.108514205,0.49932742,-0.1010259,0.034353077,-0.045326002,0.4888069,-0.1992527
control,54dcecb276ba,fin seman pas part equip cocin cercedill curs ensal col lombard rabanit nuec wok verdur garbanz toqu comin cayen hamburgues mij tahin,-0.0027972972,-0.26820114,-0.10658479,0.35378912,0.30195096,-0.42447004,0.5672347,1.0711913,-0.7971001,-0.14546059,0.09448957,-0.64656615,1.0180707,0.3380709,-0.19841272,-0.09011537,1.1335975,-0.44725904,-0.80922866,0.2295619,0.09804604,0.30516487,0.84962654,-0.20888644,0.47930157,-0.12493432,0.35687736,-0.10451123,-0.7322889,-0.08299908,-0.08655722,0.21751752,-1.0854778,0.27643657,0.44396982,0.64519733,0.22379927,-0.41800863,0.18050788,-0.44658124,0.51005816,-0.2614075,0.25863627,0.0023569653,0.023889214,0.37991285,-0.7488829,0.27789035,0.021719532,0.30107677
anorexia,02fb54e9b280,normal limit limit ocasion especial si men mejor,-0.13936062,-0.5873521,0.041924827,-0.23667887,0.50482494,-0.19765326,0.6696771,0.5313815,-0.008829944,-0.6873447,-0.17176673,-0.29758838,-0.28244016,0.0044521764,-0.67374694,0.38230538,-0.004103735,0.29269412,-0.1294206,-0.023071848,-0.13107608,0.26702955,0.23385283,-0.17312059,0.09151167,0.34337234,-0.17357314,-0.1594214,-0.81563,0.2979092,-0.51421225,-0.5396138,-0.22735739,0.60377866,-0.92849374,0.14165202,0.67418265,0.022094324,-0.33629352,-0.86966985,1.5617478,-0.31667224,0.1474611,0.39708662,0.71436167,0.5069501,0.19683565,-0.44764662,0.09103964,0.2950437
control,250a932cd6ce,cinc ejercici dar form volum pectoral,-0.20286353,-0.4229002,0.3252342,0.06956839,0.63072634,-0.8094082,0.4107957,0.7528928,-0.67518336,-0.4521645,0.17677009,-0.60023266,0.27280906,0.16977727,0.25347534,0.4651924,0.11016402,0.35421038,-0.047618676,-0.6729977,-0.3475492,1.0423317,1.3845819,0.20610534,-0.18352437,1.0616794,-0.0054391273,-0.28438598,-0.25792113,0.8393424,0.24816215,-0.36006513,0.021153877,0.36371005,-0.50517774,0.69603926,0.3332942,-0.36194894,-0.33266088,-0.46617404,0.45581254,-0.6764752,0.16013801,-0.32001463,0.3685771,-0.06888107,0.088167466,-0.8790481,0.057218786,0.4044765
anorexia,e9b2dca4fff7,laxant mejor vid,-0.15891181,-0.21004434,-0.12873276,0.16607608,0.19524778,-0.24809916,0.27943036,0.33137128,-0.5298084,-0.08070696,0.14573972,-0.16892599,0.47010872,0.02708011,-0.6380665,-0.5303983,-0.0329504,0.10244793,-0.20751177,-0.38736537,0.05929175,0.26560327,0.68252915,-0.85674435,-0.29567793,0.11681407,-0.008393277,-0.099204004,-0.6503367,1.014791,0.11076785,-0.5765056,0.043925036,-0.3140999,-0.71988314,0.21417277,0.8459916,-0.086172916,-0.23155554,-0.5243378,0.6271856,0.43259063,-0.120226234,0.02010578,0.7009582,0.04433483,-0.11507807,-0.47431532,-0.031016981,-0.12428985
anorexia,3bb22dcb7d3e,chicl azuc distr,0.31502235,-0.40323332,-0.06701799,0.11291894,-0.38936388,-0.013151164,0.804379,0.09304026,-0.29828325,-0.46999168,0.2502751,-1.407178,0.107512765,0.023023821,-0.60848933,-0.18374856,0.35437512,-0.07782454,-1.3832445,0.20914827,0.87873507,-0.52300364,0.9771239,0.05330442,0.22286248,0.2845049,0.2790927,-0.8529019,-0.39889216,0.36348987,0.35036778,0.45320645,1.0542923,0.31972405,-0.32583433,0.017501153,0.36812076,-0.45095828,-0.22335328,-0.7263352,0.5512788,-0.2628534,-0.92626315,0.24796791,0.25456318,0.1000379,-0.73347443,-0.24554354,0.22001038,0.83314896
